3757,what_next_baby_bear,2,PNP,,,,,,,
3768,who_who,20,?,,,,,,,
3788,wocha_wocha,4,LYRIC,wokka_wokka,,,,,,
3790,wokka_wokka,8,LYRIC,,,,,,,
3796,woo_peeling,4,?,,,,,,,
3797,woo_woo,3,?,,,,,,,
3812,wrong_chitis,2,?,,,,,,,
3821,ye_gods,2,PNP,,,,,,,
492,blo_pop,2,PNP,blow_pop,,,,,,
495,blues_clues,8,PNP,blue's_clues,,,,,,
527,bugs_life,4,PNP,bug's_life,,,,,,
562,cee_three_pee_o,7,PNP,c_three_p_o,,,,,,
563,cee_three_peeo,3,PNP,c_three_p_o,,,,,,
190,charlie_browns,2,PNP,charlie_brown's,"""yeah I know all the Charlie_Browns Snoopy_Come_Home all the Charlie_Browns what else""",,,,,
1281,shoots_and_ladders,4,PNP,chutes_and_ladders,,,,,,
605,coka_cola,2,PNP,coca_cola,,,,,,
606,coke_a_cola,3,PNP,coca_cola,,,,,,
324,cockle_doodle_do,2,ONO,cock_a_doodle_doo,,,,,,
325,cockle_doodle_doo,4,ONO,cock_a_doodle_doo,,,,,,
186,bee_bop,4,LOOK UP,could just be SOUND,"""bee_bop farm frog rock hop""",,,,,
615,cream_o_wheat,5,PNP,cream_of_wheat,,,,,,
201,darth_vadert,3,PNP,darth_vader,"""a buvojos lel�vi a Darth_Vadert""",,,,,
206,donaldz_duck,7,PNP,donald_duck,"""girl Donaldz_Duck""",,,,,
202,diddle_diddle_dumpling,2,LOOK UP,either LYRIC or PNP,"""one shoe off and one shoe on diddle_diddle_dumpling my son John""",,,,,
index,original,freq,category,fixed,example,,,,,
99,great_scot,3,FREQ PH,great_scott,,,,,,
801,hee_man,3,PNP,he_man,,,,,,
817,hong_kong_fuey,35,PNP,hong_kong_phooey,,,,,,
197,chop_wood,41,PNP,how much wood could a wood chuck... LYRIC,"""so Chop_Wood will get hurt bad if he fall""",,,,,
230,ov_vagina,5,LOOK UP,i really doubt this is a proper noun...,"""I have a ov_vagina""",,,,,
227,mom_mom,9,LOOK UP,"if actually mom, then COMPOUND","""look at what Mom_mom be do""",,,,,
234,roof_roof,4,LOOK UP,"if dog sound, ONO, spell woof","""that a dog go roof_roof right""",,,,,
235,roof_roof_roof_roof,2,LOOK UP,"if dog sound, ONO, spell woof","""roof_roof_roof_roof""",,,,,
200,dad_dad,2,LOOK UP,"if really dad, then COMPOUND","""now Dad_dad get to sit down""",,,,,
179,as_if,23,LOOK UP,"is it a title? Then PNP, else FREQ PH",you know I really like the way you begin it but it seem as_if you need something else here,,,,,
231,peek_a_book,3,LOOK UP,is this a typo (peek_a_boo),"""Butch see Butch a Butch Butch Butch it my little Butch it my little Butch peekaboo peekaboo peek_a_book peek_a_book peek_a_book peekaboo peekaboo peekaboo""",,,,,
237,straw_bana,5,LOOK UP,is this just a COMPOUND,"""and Straw_Banana""",,,,,
238,straw_banana,2,LOOK UP,is this just a COMPOUND,"""and Straw_Banana""",,,,,
192,chick_chick,2,ONO,is this ONO?,"""chick_chick""",,,,,
844,j_js,3,PNP,j_j's,,,,,,
943,m_n_ms,5,PNP,m_and_ms,,,,,,
199,cookie_monsters,2,LOOK UP,maybve a possessive,"""Cookie_Monsters right here""",,,,,
983,mike_n_ike,4,PNP,mike_and_ike,,,,,,
989,mis_thing,2,PNP,miss_thing,,,,,,
1066,mothers_day,5,PNP,mother's_day,,,,,,
143,okie_fanokie,6,FREQ PH,okey_fanokie,,,,,,
181,baa_b,2,LOOK UP,"ONO if animal sound, sound if not","""with a baa_baa here""",,,,,
279,pat_a_cake,17,LYRIC,patty_cake,,,,,,
1151,pegleg_pete,2,PNP,peg_leg_pete,,,,,,
1158,peter_cottontail,2,PNP,peter_cotton_tail,,,,,,
1177,play_ddoh,20,PNP,play_doh,,,,,,
746,g_i_joes,3,LOOK UP,plural or possessive,,,,,,
210,easter_bunnys,2,LOOK UP,plural or possessive?,"""I love Easter_Bunnys a lot""",,,,,
384,ar_too_dee_too,7,PNP,r_two_d_two,,,,,,
388,artoo_deetoo,21,PNP,r_two_d_two,,,,,,
1228,rice_krispies,21,PNP,rice_crispies,,,,,,
1232,ring_around_the_rosie,28,PNP,ring_around_the_rosy,,,,,,
218,goodnight_moon_one_two_three,5,LOOK UP,should this be broken up into goodnight_moon and one_two_three,"""this be Goodnight_Moon_One_Two_Three""",,,,,
191,cheche_baba,7,LOOK UP,sounds like FL or PNP,"""why be you a cheche_baba""",,,,,
243,unclez_tommy,3,LOOK UP,spelling,"""Unclez_Tommy""",,,,,
236,sleepingz_beauty,4,LOOK UP,spelling?,"""not Sleepingz_Beauty the other one you know you beat the clock""",,,,,
157,spic_n_span,5,FREQ PH,spick_and_span,,,,,,
1446,valentines_day,4,PNP,valentine's_day,,,,,,
956,man_man,151,LOOK UP,"verify that its a title of some sort, otherwise COMPOUND",,,,,,
1467,winnie_the_poh,7,PNP,winnie_the_pooh,,,,,,
1471,wizards_world,2,PNP,wizard's_world,,,,,,
348,ruff_ruff,12,ONO,woof_woof,,,,,,
349,ruff_ruff_ruff,2,ONO,woof_woof_woof,,,,,,
1,a_m,7,ACRONYM,,,,,,,
2,a_t_b,2,ACRONYM,,,,,,,
3,a_t_m,2,ACRONYM,,,,,,,
4,c_d,87,ACRONYM,,,,,,,
5,c_d_rom,4,ACRONYM,,,,,,,
6,c_p_r,3,ACRONYM,,,,,,,
7,d_v_d,23,ACRONYM,,,,,,,
8,i_d,10,ACRONYM,,,,,,,
9,i_v,7,ACRONYM,,,,,,,
10,l_c_d,2,ACRONYM,,,,,,,
11,p_m,2,ACRONYM,,,,,,,
12,t_v,143,ACRONYM,,,,,,,
13,v_c_r,7,ACRONYM,,,,,,,
14,word,0,CAT,,,,,,,
15,baby_sit,2,COMPOUND,,,,,,,
16,baby_sitting,2,COMPOUND,,,,,,,
17,brachiosaurus_rex,2,COMPOUND,,,,,,,
18,bumble_bee,10,COMPOUND,,,,,,,
19,bunny_rabbit,2,COMPOUND,,,,,,,
20,chocolate_milk,13,COMPOUND,,,,,,,
21,chow_mein,4,COMPOUND,,,,,,,
22,clopclop_shoes,2,COMPOUND,,,,,,,
23,cold_heart,2,COMPOUND,,,,,,,
24,daddy_o,3,COMPOUND,,,,,,,
25,knak_knak,9,COMPOUND,,,,,,,
26,knick_knack,21,COMPOUND,,,,,,,
27,paper_mache,5,COMPOUND,,,,,,,
28,papier_mache,5,FL,,,,,,,
29,slip_offs,5,COMPOUND,,,,,,,
30,sucky_suck,23,COMPOUND,,,,,,,
31,t_rex,27,COMPOUND,,,,,,,
32,t_rexes,2,COMPOUND,,,,,,,
33,war_vet,3,COMPOUND,,,,,,,
34,au_gratin,2,FL,,,,,,,
35,au_revoir,4,FL,,,,,,,
36,buenos_dias,5,FL,,,,,,,
37,comment_allez_vous,2,FL,,,,,,,
38,coq_au_vin,2,FL,,,,,,,
39,dau_au,15,FL,,,,,,,
40,dites_moi,12,FL,,,,,,,
41,dormez_vous,3,FL,,,,,,,
42,la_duc,3,FL,,,,,,,
43,nusrat_fateh_ali_khan,4,FL,,,,,,,
44,per_se,6,FL,,,,,,,
45,qu'est_ce,2,FL,,,,,,,
46,schau_genau,6,FL,,,,,,,
47,shabat_shalom,3,FL,,,,,,,
48,sotto_voce,3,FL,,,,,,,
49,strega_nona,3,FL,,,,,,,
50,vas_vas,4,FL,,,,,,,
51,via_allegre,7,FL,,,,,,,
52,vive_l_amour,2,FL,,,,,,,
53,vive_la_companie,3,FL,,,,,,,
54,a_b_cs,8,FREQ PH,,,,,,,
55,a_little,24,FREQ PH,,,,,,,
56,a_lot,503,FREQ PH,,,,,,,
57,a_lot_of,1369,FREQ PH,,,,,,,
58,a_plus,2,FREQ PH,,,,,,,
59,a_plusser,3,FREQ PH,,,,,,,
60,after_all,2,FREQ PH,,,,,,,
61,all_done,112,FREQ PH,,,,,,,
62,all_gone,1158,FREQ PH,,,,,,,
63,all_of_a_sudden,16,FREQ PH,,,,,,,
64,as_well,62,FREQ PH,,,,,,,
65,as_well_as,19,FREQ PH,,,,,,,
66,at_least,17,FREQ PH,,,,,,,
67,atta_girl,4,FREQ PH,,,,,,,
68,ba_boom,3,FREQ PH,,,,,,,
69,beat_up,2,FREQ PH,,,,,,,
70,because_of,69,FREQ PH,,,,,,,
71,bed_bed,11,FREQ PH,,,,,,,
72,big_boy,3,FREQ PH,,,,,,,
73,big_mouth,3,FREQ PH,,,,,,,
74,bless_you,3,FREQ PH,,,,,,,
75,bye_bye,2,FREQ PH,,,,,,,
76,catch_it,2,FREQ PH,,,,,,,
77,chase_me,2,FREQ PH,,,,,,,
78,close_by,9,FREQ PH,,,,,,,
79,come_on,75,FREQ PH,,,,,,,
80,damn_it,4,FREQ PH,,,,,,,
81,dark_time,2,FREQ PH,,,,,,,
82,darn_it,5,FREQ PH,,,,,,,
83,do_do_brain,5,FREQ PH,,,,,,,
84,dum_dum,44,FREQ PH,,,,,,,
85,each_other,267,FREQ PH,,,,,,,
86,for_goodness_sake,4,FREQ PH,,,,,,,
87,for_goodness_sakes,2,FREQ PH,,,,,,,
88,gee_whiz,4,FREQ PH,,,,,,,
89,giddee_up,7,FREQ PH,,,,,,,
90,god_bless_you,10,FREQ PH,,,,,,,
91,god_bless_yous,5,FREQ PH,,,,,,,
92,good_day,2,FREQ PH,,,,,,,
93,good_gracious,10,FREQ PH,,,,,,,
94,good_morning,11,FREQ PH,,,,,,,
95,good_news,2,FREQ PH,,,,,,,
96,good_night,697,FREQ PH,,,,,,,
97,goodness_gracious,3,FREQ PH,,,,,,,
98,goodness_sakes,7,FREQ PH,,,,,,,
100,ha_ha,2,FREQ PH,,,,,,,
101,ha_ha_ha,2,FREQ PH,,,,,,,
102,happy_birthday,35,FREQ PH,,,,,,,
103,head_start,2,FREQ PH,,,,,,,
104,here_you_go,10,FREQ PH,,,,,,,
105,holy_cow,2,FREQ PH,,,,,,,
106,how_about,41,FREQ PH,,,,,,,
107,how_come,272,FREQ PH,,,,,,,
108,howdy_doody,2,FREQ PH,,,,,,,
109,hubba_bubba,6,FREQ PH,,,,,,,
110,i_don't_know,2,FREQ PH,,,,,,,
111,i_mean,535,FREQ PH,,,,,,,
112,in_between,51,FREQ PH,,,,,,,
113,in_case,157,FREQ PH,,,,,,,
114,in_order_to,23,FREQ PH,,,,,,,
115,kind_of,180,FREQ PH,,,,,,,
116,knock_knock,132,FREQ PH,,,,,,,
117,know_what,5,FREQ PH,,,,,,,
118,kuz_why,2,FREQ PH,,,,,,,
119,look_it,1125,FREQ PH,,,,,,,
120,lots_of,1495,FREQ PH,,,,,,,
121,more_so,3,FREQ PH,,,,,,,
122,my_goodness,393,FREQ PH,,,,,,,
123,never_mind,10,FREQ PH,,,,,,,
124,next_to,10,FREQ PH,,,,,,,
125,night_night,327,FREQ PH,,,,,,,
126,night_nights,2,FREQ PH,,,,,,,
127,nightie_night,25,FREQ PH,,,,,,,
128,no_way,6,FREQ PH,,,,,,,
129,noo_noo,7,FREQ PH,,,,,,,
130,of_course,25,FREQ PH,,,,,,,
131,oh_boy,111,FREQ PH,,,,,,,
132,oh_brother,2,FREQ PH,,,,,,,
133,oh_dear,6,FREQ PH,,,,,,,
134,oh_god,4,FREQ PH,,,,,,,
135,oh_goodness,123,FREQ PH,,,,,,,
136,oh_man,2,FREQ PH,,,,,,,
137,oh_my,12,FREQ PH,,,,,,,
138,oh_my_god,10,FREQ PH,,,,,,,
139,oh_my_goodness,895,FREQ PH,,,,,,,
140,oh_my_gosh,4,FREQ PH,,,,,,,
141,oh_no,129,FREQ PH,,,,,,,
142,okey_dokey,103,FREQ PH,,,,,,,
144,one_to_one,6,FREQ PH,,,,,,,
145,one_two_three,2,FREQ PH,,,,,,,
146,out_of,3449,FREQ PH,,,,,,,
147,peekie_peekie,3,FREQ PH,,,,,,,
148,picky_uppy,4,FREQ PH,,,,,,,
149,rough_up,2,FREQ PH,,,,,,,
150,scaredy_cat,3,FREQ PH,,,,,,,
151,shape_up,2,FREQ PH,,,,,,,
152,shoes_on,10,FREQ PH,,,,,,,
153,shut_up,13,FREQ PH,,,,,,,
154,so_so,2,FREQ PH,,,,,,,
155,so_that,446,FREQ PH,,,,,,,
156,sort_of,108,FREQ PH,,,,,,,
158,spick_and_span,4,FREQ PH,,,,,,,
159,stinky_face,8,FREQ PH,,,,,,,
160,take_apart,4,FREQ PH,,,,,,,
161,taker_offer,2,FREQ PH,,,,,,,
162,thank_you,5691,FREQ PH,,,,,,,
163,that_a_boy,2,FREQ PH,,,,,,,
164,to_gain,10,FREQ PH,,,,,,,
165,up_and_away,3,FREQ PH,,,,,,,
166,uppy_time,23,FREQ PH,,,,,,,
167,ups_a_daisy,86,FREQ PH,,,,,,,
168,upside_up,4,FREQ PH,,,,,,,
169,way_up,3,FREQ PH,,,,,,,
170,what_about,26,FREQ PH,,,,,,,
171,what_if,5,FREQ PH,,,,,,,
172,where_abouts,2,FREQ PH,,,,,,,
173,yes_indeedie,4,FREQ PH,,,,,,,
174,you_know,1348,FREQ PH,,,,,,,
175,you_know_what,11,FREQ PH,,,,,,,
176,there_you_go,14,FREQ_PH,,,,,,,
177,beddy_bye,7,FREQ PH,,,,,,,
178,beddy_byes,4,FREQ PH,,,,,,,
180,asha_basha,2,LOOK UP,,"""where Asha_Basha go""",,,,,
182,baby_first_step,8,LOOK UP,,"""why do you shut Baby_First_Step off""",,,,,
183,barred_thingy,2,LOOK UP,,when we be go down the step into the barred_thingy where I be play,,,,,
184,bauko_himok,2,LOOK UP,,"""bauko_himok""",,,,,
185,beat_it,4,PNP,,"""ah just Eat_it and Beat_it and Thriller and""",,,,,
187,bick_a_bick_back,2,LOOK UP,,"""he bick_a_bick_back""",,,,,
188,booger_nose,3,LOOK UP,,"I see Booger_nose""",,,,,
189,boogie_nose,4,LOOK UP,,"""Miss Boogie_nose""",,,,,
193,chicka_boom_boom,7,LYRIC,,"how about chicka_chicka_boom_boom""",,,,,
194,chicka_boom_chicka_boom,6,LYRIC,,"""chicka_boom_chicka_boom will there be enough room""",,,,,
195,chicka_chicka_boom_boom,10,LYRIC,,"""chicka_boom_chicka_boom will there be enough room""",,,,,
196,chika_boom_boom,2,LYRIC,,"""chika_boom_boom_chicka""",,,,,
198,cock_a_baby,6,LOOK UP,,"""I do know what this have do call person cock_a_baby""",,,,,
203,do_bee,6,LOOK UP,,"""Do_Bee you go right in the big truck""",,,,,
204,do_the_opposite,3,LOOK UP,,"""Nala like play do_the_opposite but""",,,,,
205,do_you_know,4,LOOK UP,,"""he have a Do_You_Know book that have a giraffe in it that right""",,,,,
207,drip_dots,3,LOOK UP,,"""that why they call Drip_Dots""",,,,,
208,drop_drops,7,LOOK UP,,"""give the baby some drop_drops""",,,,,
209,duh_dah,9,LOOK UP,,"""the duh_dah""",,,,,
211,excuse_me,7,LOOK UP,,"""excuse_me I got go die""",,,,,
212,flip_flop,3,LOOK UP,,"""he like Flip_flop""",,,,,
213,flupper_nutter,9,LOOK UP,,"""you be glad to have a Flupper_nutter""",,,,,
214,fly_a_kite,2,LOOK UP,,"""oh you want me to make one of those fly_a_kites""",,,,,
215,follow_the_leader,2,LOOK UP,,"""Nala want to play follow_the_leader but""",,,,,
216,foolish_man,2,LOOK UP,,"""not the Foolish_Man""",,,,,
217,go_go,2,LOOK UP,,"""daddy let go_go what my doo""",,,,,
219,hobbledy_hoy,6,LOOK UP,,"""do you want do hobbledy_hoy""",,,,,
220,i_guess,2,LOOK UP,,"""pick up all this stuff I_guess""",,,,,
221,i_love_you_so_bad,3,LOOK UP,,"""it call I_love_you_so_bad""",,,,,
222,i_was_so_mad,2,LOOK UP,,"""can I read I_was_so_mad""",,,,,
223,jim_jump,4,LOOK UP,,"""yeah Eve make a Jim_jump""",,,,,
224,joke_a_lot,16,LOOK UP,,"""I get my Joke_a_lot""",,,,,
225,little_one,2,LOOK UP,,"""tell us more about Little_One""",,,,,
226,mh_mh_pataway,2,LOOK UP,,"""no your real first make up word be mh_mh_pataway""",,,,,
228,moshe_goshe,2,LOOK UP,,"""moshe_goshe moshe_cha""",,,,,
229,na_na,2,LOOK UP,,"""na_na_na_na blow the nose""",,,,,
232,pra_pra_pra,3,LOOK UP,,"""pra_pra_pra""",,,,,
233,red_is_best,2,LOOK UP,,"""it call Red_is_best""",,,,,
239,topsy_turvy,2,LOOK UP,,"""where Topsy_turvy""",,,,,
240,toss_across,2,LOOK UP,,"""we play Toss_Across_The_Back and""",,,,,
241,touch_and_feel,5,LOOK UP,,"""it a Touch_And_Feel book see the dog""",,,,,
242,ty_ty,36,LOOK UP,,"""here Ty_ty""",,,,,
244,a_tisket_a_tasket,2,LYRIC,,,,,,,
245,abra_cadabra,16,LYRIC,,,,,,,
246,bibbidi_bobbidi,2,LYRIC,,,,,,,
247,bibble_wibble,10,LYRIC,,,,,,,
248,boom_chicka_boom_chicka_boom_chicka_boom,2,LYRIC,,,,,,,
249,boom_shaka_laka_laka,4,LYRIC,,,,,,,
250,eensy_weensy,2,LYRIC,,,,,,,
251,eeny_meeny,17,LYRIC,,,,,,,
252,eeny_meeny_miny_mo,5,LYRIC,,,,,,,
253,eyi_eyi_oh,3,LYRIC,,,,,,,
254,farmer_in_the_dell,2,LYRIC,,,,,,,
255,fee_fi_fiddly_i_oh,3,LYRIC,,,,,,,
256,fee_figh_foe_fum,4,LYRIC,,,,,,,
257,fiddle_dee,2,LYRIC,,,,,,,
258,fiddle_dee_dee,6,LYRIC,,,,,,,
259,fiddle_dee_fiddle_day,2,LYRIC,,,,,,,
260,fiddle_ee_dee,2,LYRIC,,,,,,,
261,go_fish,6,LYRIC,,,,,,,
262,hi_ho,2,LYRIC,,,,,,,
263,hickory_dickory_dock,13,LYRIC,,,,,,,
264,hip_hip_hooray,2,LYRIC,,,,,,,
265,hippity_doo,2,LYRIC,,,,,,,
266,hippity_hop,29,LYRIC,,,,,,,
267,hippity_hoppity,3,LYRIC,,,,,,,
268,hoppity_hop,11,LYRIC,,,,,,,
269,i_spy_with_my_little_eye,2,LYRIC,,,,,,,
270,itsy_bitsy,13,LYRIC,,,,,,,
271,kum_by_ya,4,LYRIC,,,,,,,
272,lights_camera_action,2,LYRIC,,,,,,,
273,lou_lou_skip_to_my_lou,9,LYRIC,,,,,,,
274,lucy_goosey,4,LYRIC,,,,,,,
275,miney_moe,2,LYRIC,,,,,,,
276,oops_a_daisy,59,LYRIC,,,,,,,
277,oopsie_doopsie,2,LYRIC,,,,,,,
278,oopsie_doopsie_doo,3,LYRIC,,,,,,,
280,patty_cake,38,LYRIC,,,,,,,
281,patty_cakes,8,LYRIC,,,,,,,
282,peek_a_boo,428,LYRIC,,,,,,,
283,pop_goes_the_weasel,3,LYRIC,,,,,,,
284,rat_a_tat,2,LYRIC,,,,,,,
285,ring_a_round_a_rosy,3,LYRIC,,,,,,,
286,ring_around_the_roses,2,LYRIC,,,,,,,
287,rock_a_bye,80,LYRIC,,,,,,,
288,rock_a_bye_baby,19,LYRIC,,,,,,,
289,rub_a_dub,3,LYRIC,,,,,,,
290,rub_a_dub_dub,6,LYRIC,,,,,,,
291,scrub_a_dub_dub,3,LYRIC,,,,,,,
292,sloppity_stoppity,2,LYRIC,,,,,,,
293,stoppity_sloppity,2,LYRIC,,,,,,,
294,trick_or_treat,2,LYRIC,,,,,,,
295,wee_wee_home,3,LYRIC,,,,,,,
296,wee_wee_wee,4,LYRIC,,,,,,,
297,whoops_a_daisy,156,LYRIC,,,,,,,
298,willy_nilly,3,LYRIC,,,,,,,
299,yodel_ay_ee_hoo,2,LYRIC,,,,,,,
300,yodel_odel_eh_hee,3,LYRIC,,,,,,,
301,arf_arf,3,ONO,,,,,,,
302,baa_baa,20,ONO,,,,,,,
303,bang_bang,3,ONO,,,,,,,
304,bawk_bawk_bawk_bawk,7,ONO,,,,,,,
305,beep_beep,15,ONO,,,,,,,
306,boom_boom,10,ONO,,,,,,,
307,boom_boom_boom_boom,3,ONO,,,,,,,
308,bow_wow_wow,8,ONO,,,,,,,
309,bow_wows,2,ONO,,,,,,,
310,cheep_cheep,8,ONO,,,,,,,
311,choo_choo,81,ONO,,,,,,,
312,choo_choo_choo,4,ONO,,,,,,,
313,choo_choochoo,2,ONO,,,,,,,
314,chugga_chugga,10,ONO,,,,,,,
315,click_clack,10,ONO,,,,,,,
316,clip_clop,25,ONO,,,,,,,
317,clippety_clop,5,ONO,,,,,,,
318,clippety_cloppity,5,ONO,,,,,,,
